id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
103704,The Bird,['The Time'],464333,7/3/84,1984,0.0529,0.675,0.548,0.0216,0.784,-15.277,0.0907,128.837,0.453,1,6,43,1
92676,Whole Lotta Love - 2012 Remaster,['Led Zeppelin'],334555,10/22/69,1969,0.0617,0.401,0.893,0.0391,0.164,-11.171,0.437,87.979,0.406,1,9,50,0
141367,It's A Man's World,['James Brown'],197933,1/1/91,1991,0.322,0.729,0.28,0.000202,0.0783,-13.452,0.0366,102.869,0.25,0,2,38,0
161765,To Sgouromallo To Arni,['Danai Stratigopoulou'],185840,1/1/30,1930,0.994,0.546,0.207,0.00484,0.182,-12.3,0.0687,97.384,0.669,0,9,0,0
41143,Dil Tujhe Diya Tha Rakhne Ko,['Mukesh'],255667,12/31/51,1951,0.99,0.623,0.197,3.81e-05,0.0579,-17.207,0.0314,103.961,0.71,1,6,2,0
153380,"Haydn: String Quartet No. 43 in G Major, Op. 54 No. 1, Hob. III, 58: III. Menuetto (Allegretto)","['Franz Joseph Haydn', 'Pro Arte Quartet']",247267,1935,1935,0.956,0.546,0.0749,0.387,0.134,-18.28,0.0541,136.689,0.481,1,7,0,0
169288,My Best Friend,['Tim McGraw'],279867,2/4/14,2014,0.12,0.444,0.484,0.0,0.135,-8.311,0.0289,147.715,0.263,1,9,52,0
158575,May I Have a Talk with You,['Stevie Ray Vaughan'],348160,1991,1991,0.0167,0.324,0.467,0.000117,0.106,-10.307,0.0337,133.284,0.488,0,6,38,0
31065,"Goldberg-Variationen, BWV 988: I. Aria","['Johann Sebastian Bach', 'Julia Cload']",292987,11/23/09,2009,0.995,0.397,0.0185,0.917,0.0828,-32.417,0.0483,128.58,0.256,1,7,53,0
4865,The Front Porch Song,['Robert Earl Keen'],396733,1988,1988,0.7,0.653,0.253,0.0,0.753,-16.642,0.0518,100.958,0.647,1,9,30,0
168009,Not Falling,['Mudvayne'],243933,11/19/02,2002,3.08e-05,0.435,0.983,0.0875,0.0576,-4.937,0.147,129.905,0.262,1,8,44,0
16001,F1,['Natanael Cano'],154576,12/14/18,2018,0.415,0.62,0.51,0.0,0.301,-5.119,0.0451,102.643,0.963,0,9,67,0
154775,"Lehár: Das Land des Lächelns, Act 1: Dialog, ""Hoheit, der Sekretär der chinesischen Gesandschaft"" (Der Diener, Lisa, Sou-Chong, Fu-Li)","['Franz Lehár', 'Elisabeth Schwarzkopf/Nicolai Gedda/Felix Kent/André von Mattoni/Philharmonia Orchestra/Otto Ackermann']",33253,1953,1953,0.664,0.651,0.0456,0.0,0.28,-33.947,0.921,100.259,0.697,1,7,0,0
110026,"I Puritani (1997 - Remaster), Act III: Vieni, fra queste braccia (Elvira/Arturo)","['Vincenzo Bellini', 'Maria Callas', 'Giuseppe Di Stefano', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Orchestra Del Teatro Alla Scala Di Milan']",167640,1953,1953,0.98,0.337,0.138,0.00312,0.103,-15.1,0.0374,89.568,0.152,1,11,4,0
116763,Часть 6.3 - Фиеста,['Эрнест Хемингуэй'],98100,1926,1926,0.261,0.659,0.279,0.0,0.397,-16.846,0.96,151.909,0.305,0,5,0,1
146451,Somebody Loves Me,['The Four Freshmen'],128000,1/1/55,1955,0.702,0.631,0.312,0.0,0.329,-12.076,0.0523,79.497,0.736,0,9,6,0
28778,Love In Any Language,['Sandi Patty'],291747,3/1/86,1986,0.32,0.323,0.501,4.4e-05,0.268,-6.91,0.0346,128.043,0.222,1,2,30,0
106050,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)","['Usher', 'Beyoncé', 'Lil Wayne']",309040,5/27/08,2008,0.0322,0.623,0.487,0.0,0.146,-7.954,0.113,138.893,0.507,1,1,61,0
158532,Un Gran Circo,['Maldita Vecindad Y Los Hijos Del 5to. Patio'],250693,8/13/91,1991,0.196,0.723,0.749,0.000277,0.35,-9.979,0.0423,120.879,0.82,0,9,50,0
77118,Blue Monday - 2011 Total Version,['New Order'],449907,6/3/11,2011,0.000611,0.792,0.713,0.845,0.0855,-9.199,0.0539,130.418,0.849,1,0,52,0
48526,Yeh Duniya Roop Ki Chor,['Shamshad Begum'],310360,12/1/49,1949,0.919,0.458,0.649,0.00194,0.148,-6.688,0.2,68.217,0.598,0,7,0,0
94664,Twilight Zone,['Golden Earring'],474467,1/1/89,1989,0.00394,0.666,0.667,0.000148,0.0733,-9.486,0.0388,118.556,0.558,0,11,49,0
129823,A Lot of Livin' to Do,"['Ann-Margret', 'Jesse Pearson', 'Bobby Rydell']",360867,1963,1963,0.519,0.492,0.478,0.0,0.139,-10.168,0.0782,115.637,0.622,1,0,22,0
97175,Lonely,['Speaker Knockerz'],186613,9/2/14,2014,0.126,0.802,0.582,0.0,0.161,-7.296,0.235,150.002,0.338,0,1,65,1
91284,In Your Own Sweet Way,['Dave Brubeck'],297933,1955,1955,0.991,0.588,0.185,0.888,0.0935,-15.088,0.044,121.454,0.103,1,10,23,0
118743,La Bohème: Act III: Chi nel ber trovò il piacer,"['Giacomo Puccini', 'Arturo Toscanini']",141800,1946,1946,0.896,0.296,0.106,0.0467,0.364,-23.154,0.039,103.212,0.0821,1,7,1,0
132483,Por Muchas Razones Te Quiero,['Palito Ortega'],200712,1990,1990,0.749,0.577,0.492,1.75e-06,0.0913,-9.342,0.0569,82.091,0.889,1,10,50,0
155710,Love For Sale,['Shirley Horn'],231827,2/14/63,1963,0.885,0.53,0.056,3.16e-06,0.119,-20.391,0.0485,75.229,0.173,0,5,26,0
87491,Sorry,['Justin Bieber'],200787,11/13/15,2015,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,0.41,0,0,79,0
60229,"You're Nothing Without Me (From ""City of Angels"")","['Gregg Edelman', 'James Naughton']",202373,3/13/90,1990,0.559,0.568,0.373,0.0,0.11,-13.123,0.0805,122.248,0.405,1,0,29,0
138659,If You Were the Only Girl (In the World),['Dean Martin'],180560,1964,1964,0.969,0.421,0.0241,1.89e-05,0.104,-17.661,0.0366,101.328,0.164,1,10,27,0
35517,"Solitary Man - Live At The Greek Theatre, Los Angeles/1972",['Neil Diamond'],194240,3/3/73,1973,0.177,0.517,0.683,0.00214,0.939,-10.345,0.0424,136.798,0.643,0,4,35,0
163493,If I Can Help Somebody,['Mahalia Jackson'],232170,1956,1956,0.943,0.171,0.164,2.27e-05,0.136,-15.071,0.0325,76.163,0.067,1,7,10,0
107520,Chapter 1.9 - Zamek kaniowski,['Seweryn Goszczyński'],113300,1928,1928,0.825,0.657,0.256,0.0,0.0977,-20.237,0.945,152.98,0.594,0,5,0,0
13769,Six Underground - Nellee Hoopers Edit,['Sneaker Pimps'],234627,1996,1996,0.0289,0.586,0.68,0.184,0.124,-8.682,0.0504,169.937,0.421,0,1,36,0
6196,Broadway,['South Park Mexican'],272373,11/6/01,2001,0.109,0.725,0.755,1.63e-05,0.213,-7.25,0.0636,147.987,0.538,1,9,40,1
72975,Para Lennon E McCartney,['Milton Nascimento'],136707,1/1/70,1970,0.32,0.407,0.521,4.1e-06,0.128,-12.511,0.0297,98.867,0.829,0,0,42,0
12704,I'm Changing,['Johnnie Taylor'],254733,2/17/85,1985,0.107,0.584,0.657,0.000126,0.157,-6.698,0.0296,180.151,0.907,1,5,26,0
119598,Friday The 13th,"['Thelonious Monk', 'Sonny Rollins']",634867,1954,1954,0.769,0.451,0.489,0.0,0.216,-6.993,0.0297,137.223,0.424,1,0,10,0
96839,Made in America,['Toby Keith'],193133,10/21/11,2011,0.0507,0.497,0.701,0.0,0.103,-5.996,0.0306,172.126,0.376,1,9,63,0
158702,Pennyroyal Tea,['Nirvana'],218813,9/21/93,1993,0.000351,0.428,0.449,0.000498,0.253,-12.114,0.0342,113.308,0.196,0,1,43,0
144757,El Buey Solo,['Orquesta Francisco Canaro'],198720,1/1/35,1935,0.913,0.783,0.299,0.245,0.125,-10.401,0.082,118.183,0.582,0,11,3,0
72384,I Could Have Danced All Night,['Nat King Cole'],150040,1/1/64,1964,0.801,0.313,0.427,1.23e-06,0.249,-10.151,0.0419,136.975,0.305,1,7,14,0
37907,Stay Close to Me,['Bad Brains'],144133,1997,1997,0.0601,0.546,0.815,0.000334,0.267,-7.36,0.109,96.573,0.898,0,6,36,0
155190,Just Between You And Me - 1957 #8 Billboard chart hit,['The Chordettes'],128627,1957,1957,0.784,0.837,0.325,0.0,0.107,-12.675,0.0385,111.191,0.598,1,0,14,0
102858,Travelin' Man - Live In Detroit/1975,['Bob Seger'],280173,4/12/76,1976,0.0277,0.39,0.898,0.000862,0.0905,-4.006,0.133,119.714,0.186,1,2,46,0
158349,Afro Blue,['Mongo Santamaria'],235267,1989,1989,0.827,0.754,0.304,0.647,0.0943,-20.6,0.0633,94.032,0.798,0,2,41,0
46324,"Los Angeles, I'm Yours",['The Decemberists'],257640,2003,2003,0.324,0.548,0.36,0.0,0.128,-8.197,0.0391,146.17,0.656,1,0,39,0
168208,De Repente,['Soraya'],247467,1/1/03,2003,0.762,0.863,0.412,0.00245,0.337,-11.527,0.0348,118.033,0.805,1,8,55,0
143838,Trndsttr - Lucian Remix,"['Black Coast', 'M. Maggie', 'Lucian']",179658,2/18/16,2016,0.354,0.794,0.476,0.00307,0.332,-4.337,0.0558,129.827,0.471,0,2,60,0
125557,You Go Down Smooth,['Lake Street Dive'],209400,2/18/14,2014,0.0712,0.314,0.787,2.25e-05,0.16,-4.838,0.0771,189.901,0.294,1,4,58,0
104963,Da Funk,['Daft Punk'],328680,1/16/97,1997,0.00196,0.806,0.7,0.891,0.267,-5.269,0.0752,111.215,0.892,0,0,60,0
137579,Khalil-Roim (Shepherd's Tune),['Hillel and Aviva'],141160,1/1/53,1953,0.881,0.0956,0.00182,0.903,0.147,-41.647,0.0429,71.551,0.135,1,10,0,0
88255,Perdón - Remasterizado,['Ignacio Corsini'],181187,4/25/25,1925,0.995,0.526,0.0719,0.875,0.221,-23.548,0.147,125.436,0.556,1,5,0,0
154108,Mo' Yet / (Little Boy) How Old Are You / There's A Limb On The Tree (Green Grass,['Lead Belly'],171468,1947,1947,0.957,0.634,0.216,3.03e-05,0.123,-14.457,0.48,165.583,0.914,1,4,0,0
100358,Pavanne,['Ahmad Jamal'],264187,1951,1951,0.973,0.589,0.185,0.874,0.114,-16.605,0.0379,97.154,0.522,1,5,8,0
138633,Stay Awhile,['Dusty Springfield'],118627,6/26/64,1964,0.497,0.41,0.775,0.0,0.199,-5.206,0.0485,131.412,0.715,1,2,30,0
2170,Giuggiola,['Dean Martin'],150400,1961,1961,0.865,0.347,0.287,0.0,0.159,-14.817,0.0405,115.17,0.421,1,8,14,0
15206,Trailerhood,['Toby Keith'],173693,10/4/10,2010,0.246,0.663,0.83,1.41e-06,0.285,-4.584,0.039,98.022,0.866,1,7,47,0
135311,Canceled,['Bryson Tiller'],183960,9/11/18,2018,0.157,0.767,0.611,0.0116,0.0836,-5.173,0.0983,94.034,0.11,0,5,69,1
83082,Rock and Roll - 2012 Remaster,['Led Zeppelin'],220561,11/8/71,1971,0.000582,0.317,0.887,0.00258,0.0891,-7.292,0.0375,169.613,0.871,1,9,67,0
140533,Midnight Down Town,"['オメガトライブ', 'Kiyotaka Sugiyama']",305733,9/21/83,1983,0.298,0.76,0.707,0.000168,0.0364,-7.723,0.0437,124.035,0.911,0,7,41,0
3395,Main Shair To Nahin,['Shailendra Singh'],333747,12/1/73,1973,0.835,0.295,0.472,0.0,0.134,-12.074,0.0406,144.17,0.587,0,4,35,0
67516,The Meeting,['Anderson Bruford Wakeman Howe'],261227,6/19/89,1989,0.967,0.388,0.0612,0.00739,0.0804,-20.38,0.0351,136.988,0.129,1,0,36,0
94612,Evening Falls,['Enya'],228717,1988,1988,0.973,0.162,0.0546,0.00124,0.116,-20.565,0.0443,84.438,0.0902,1,6,47,0
67079,Frank And Lola,['Jimmy Buffett'],197827,1/1/85,1985,0.376,0.796,0.356,0.0,0.0867,-16.237,0.0374,130.92,0.652,1,7,22,0
91412,You Brought A New Kind Of Love To Me - Remastered 1998,['Frank Sinatra'],168933,1956-03,1956,0.472,0.54,0.206,0.0,0.117,-13.896,0.032,107.955,0.49,1,0,31,0
2337,Three Bags Full - Alternate Take / Remastered 2007 / Rudy Van Gelder Edition,['Herbie Hancock'],332413,5/28/62,1962,0.668,0.455,0.55,1.25e-05,0.171,-9.291,0.0372,80.875,0.557,1,0,17,0
145303,Buongiorno tristezza,['Luciano Tajoli'],219533,11/23/42,1942,0.988,0.413,0.132,0.0362,0.241,-15.195,0.0469,70.131,0.277,1,8,2,0
46708,Tatted Up,"['DJ Storm', 'Desert Storm South', 'D4L']",233707,9/25/07,2007,0.0323,0.55,0.362,0.0,0.324,-11.192,0.176,74.444,0.311,1,1,41,1
83918,In the Flesh?,['Pink Floyd'],198222,11/30/79,1979,0.416,0.294,0.489,0.348,0.0537,-14.578,0.0399,152.115,0.268,1,9,59,0
71240,Legna!...Sigari!... Bordò!...,"['Giacomo Puccini', 'Gabriele Santini', 'Maria Callas', 'Orchestra Sinfonica Di Torino Della Rai']",230640,1952,1952,0.989,0.499,0.275,1.99e-06,0.724,-13.55,0.103,123.063,0.408,1,5,0,0
29294,Jesus Be a Fence Around Me (Live),"['Fred Hammond', 'Radical For Christ']",451613,1991,1991,0.0976,0.577,0.846,0.0,0.365,-7.001,0.264,129.47,0.508,1,1,32,0
57037,Había una Vez,"['Sylvia Rexach', 'Tuti Umpierre']",141920,6/1/58,1958,0.934,0.601,0.0683,8.17e-05,0.1,-13.643,0.0555,88.622,0.351,0,7,4,0
153107,La Divina Dama - Remasterizado,"['Francisco Canaro', 'Charlo']",182507,10/22/29,1929,0.995,0.374,0.0751,0.839,0.104,-21.257,0.0541,135.874,0.351,1,2,0,0
84473,White Wedding (Parts 1 And 2) - Shotgun Mix / 24-Bit Digitally Remastered 2001,['Billy Idol'],505093,1985,1985,0.0175,0.672,0.792,0.0119,0.313,-6.436,0.0333,146.907,0.649,1,9,57,0
7551,This Love,['Taylor Swift'],250093,10/27/14,2014,0.678,0.481,0.435,0.0,0.0928,-8.795,0.0321,143.95,0.107,1,4,51,0
114465,Cut You In,['Jerry Cantrell'],203000,4/7/98,1998,0.227,0.632,0.743,0.00115,0.138,-6.785,0.0342,119.521,0.726,1,10,51,0
54343,Demons,['Kenny Chesney'],331627,9/11/07,2007,0.382,0.591,0.422,0.000697,0.104,-12.502,0.0355,75.937,0.442,1,11,40,0
108432,Azar-E-Mohabbat Ko,['Ahmed Dilawar'],197681,12/31/37,1937,0.99,0.423,0.316,1.72e-06,0.617,-4.395,0.0409,78.302,0.423,0,9,0,0
20864,Open Secrets,['Rush'],337600,1/1/87,1987,0.148,0.538,0.894,0.0106,0.143,-7.6,0.0424,141.197,0.495,0,9,33,0
163780,It's Love,['Blossom Dearie'],170827,1/1/59,1959,0.943,0.612,0.259,0.000401,0.103,-16.065,0.0462,116.552,0.821,0,5,18,0
50113,"Three Coins In The Fountain - From ""Three Coins In The Fountain"" / Remastered 1992",['Al Martino'],191133,9/4/65,1965,0.876,0.25,0.37,4.53e-05,0.333,-9.139,0.0312,81.6,0.385,1,1,21,0
43641,Suspicious Minds (with Jessi Colter),"['Waylon Jennings', 'Jessi Colter']",240339,1/12/76,1976,0.488,0.59,0.612,0.000106,0.0822,-11.739,0.0581,120.635,0.739,1,2,24,0
127285,"Sonate pour violon et piano No. 35 in A Major, K. 526: II. Andante","['Wolfgang Amadeus Mozart', 'Mieczysław Horszowski', 'Joseph Szigeti']",444840,1938,1938,0.961,0.278,0.0962,0.769,0.0975,-22.382,0.0368,97.463,0.111,1,2,0,0
26206,La Favorita del Profesor (Teacher's Pet),['Julissa'],144933,1960,1960,0.8,0.723,0.371,0.0,0.203,-10.444,0.0346,118.186,0.763,1,2,20,0
169617,Epiphany,['BTS'],240362,8/24/18,2018,0.29,0.509,0.558,0.0,0.131,-6.369,0.0276,135.879,0.327,0,2,72,0
133224,Rickets,['Deftones'],162867,10/27/97,1997,4.82e-05,0.441,0.985,0.0575,0.0474,-6.585,0.221,96.59,0.24,1,8,47,0
161207,Star,['Bazzi'],169872,4/12/18,2018,0.3,0.694,0.389,0.0,0.158,-5.41,0.0706,90.984,0.409,1,8,65,0
161553,"Ballade No. 4 in F Minor, Op. 52","['Frédéric Chopin', 'Josef Hofmann']",574467,1926,1926,0.99,0.384,0.165,0.871,0.0533,-15.51,0.0328,77.132,0.104,1,1,1,0
50731,"Anyway, Anyhow, Anywhere",['The Who'],160733,10/30/71,1971,0.662,0.339,0.696,0.0488,0.116,-10.329,0.0428,139.083,0.525,1,2,25,0
91642,All I Do Is Dream Of You - Remastered,"['Dean Martin', 'Robert Norberg']",166067,1959,1959,0.582,0.579,0.116,0.0556,0.0995,-16.017,0.0347,107.72,0.481,1,9,42,0
43149,Lady-O - Remastered,['Judee Sill'],193760,1971,1971,0.742,0.37,0.124,0.075,0.136,-17.996,0.03,93.552,0.328,1,7,26,0
83205,Evil Woman,['Electric Light Orchestra'],259827,1972,1972,0.461,0.703,0.58,2.74e-05,0.518,-8.611,0.0282,119.855,0.896,0,9,59,0
65368,Mornin' Glory,['Bobbie Gentry'],190125,1968,1968,0.76,0.349,0.253,0.0,0.282,-15.814,0.0297,101.711,0.513,1,9,21,0
117770,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo","['Ludwig van Beethoven', 'Wilhelm Kempff']",138613,1936,1936,0.989,0.274,0.0959,0.941,0.465,-18.048,0.0313,80.49,0.252,0,4,0,0
214,"Brahms: Symphony No. 4 in E Minor, Op. 98: I. Allegro non troppo","['Johannes Brahms', 'Karl Böhm', 'Staatskapelle Dresden']",754480,1935,1935,0.918,0.21,0.174,0.903,0.351,-12.639,0.0347,80.95,0.118,0,4,0,0
33336,"Liebeslieder-Walzer, Op. 52: 6. Ein kleiner, hübscher Vogel - 1990 Remastered","['Johannes Brahms', 'Arturo Toscanini']",132000,1951,1951,0.979,0.479,0.132,1.3e-06,0.188,-17.528,0.0493,134.72,0.282,1,9,0,0
124762,"Pop, Lock & Drop It",['Huey'],263240,9/26/06,2006,0.000756,0.745,0.568,0.0,0.159,-8.332,0.164,144.14,0.493,1,0,51,0
112290,Ship Of Fools,['Bob Seger'],203279,10/22/76,1976,0.335,0.618,0.689,0.0,0.0857,-7.794,0.0309,121.792,0.627,1,10,42,0
119359,Lover Come Back To Me - 1952 Version,"[""Anita O'Day""]",145800,1/1/52,1952,0.874,0.565,0.318,0.0,0.077,-14.862,0.0519,126.882,0.565,0,9,5,0
105463,Full Moon,['Brandy'],248933,2/25/02,2002,0.358,0.692,0.656,0.0029,0.0929,-4.81,0.151,105.994,0.629,0,10,52,0
147146,Too-Ra-Loo-Ra-Loo-Ral (That's An Irish Lullaby),['Bing Crosby'],193000,1/1/62,1962,0.979,0.269,0.0382,0.00638,0.14,-23.055,0.0392,127.46,0.185,1,8,14,0
95967,Don't Know Why,['Norah Jones'],186160,2/22/02,2002,0.877,0.739,0.199,1.23e-05,0.0591,-11.763,0.028,88.466,0.631,1,5,58,0
52491,At Last,"['Lou Rawls', 'Dianne Reeves']",219600,1/1/89,1989,0.682,0.329,0.274,4.44e-06,0.217,-14.638,0.0307,74.374,0.293,1,7,35,0
66799,Dance Wit Me,"['Rufus', 'Chaka Khan']",240600,1/1/82,1982,0.0918,0.869,0.736,0.0362,0.0577,-8.173,0.091,127.675,0.91,0,5,21,0
102133,Beautifull,['Carole King'],186200,1968,1968,0.805,0.65,0.342,5.54e-06,0.0913,-11.345,0.0289,77.093,0.558,1,4,41,0
11845,Surgeon's Girl - 2006 Remastered Version,['Wire'],77627,11/1/77,1977,0.478,0.507,0.96,0.000253,0.329,-5.841,0.0391,122.416,0.681,1,9,31,0
124167,You Are The Living Word (Live),"['Fred Hammond', 'Radical For Christ']",327387,4/18/00,2000,0.434,0.432,0.844,0.0,0.309,-4.243,0.0687,114.913,0.292,0,0,46,0
159410,The Right Kind Of Wrong,['LeAnn Rimes'],227440,8/1/00,2000,0.238,0.677,0.781,0.0,0.0762,-6.282,0.0346,95.03,0.816,1,2,48,0
21754,La Rubia Del Moño Negro,['Grupo Laberinto'],149641,3/18/96,1996,0.808,0.822,0.312,0.0,0.201,-8.133,0.0978,122.548,0.982,1,10,38,0
98384,Back from Europe / The Burglars,['Charlie Chaplin'],408161,1931,1931,0.165,0.345,0.181,0.592,0.0782,-12.983,0.0761,143.008,0.159,1,8,0,0
57126,Amen - Rudy Van Gelder Edition/2005 Remaster,['Donald Byrd'],286613,1959,1959,0.907,0.57,0.448,0.0774,0.0868,-7.539,0.0364,160.024,0.58,1,3,12,0
163440,No Es Venganza,"['Carmen Delia Dipini', 'La Sonora Matancera', 'Johnny Rodriguez Y Su Trio']",208667,1/1/56,1956,0.87,0.769,0.189,3.98e-06,0.124,-13.112,0.102,101.161,0.729,1,5,17,0
76177,No Voy A Llorar,['Los Diablitos'],283853,2002,2002,0.694,0.55,0.815,0.0,0.0695,-5.521,0.0551,144.737,0.771,1,9,51,0
165875,Tu Alma Mía & Adelita,['Todos Tus Muertos'],229427,1/1/80,1980,0.00502,0.542,0.798,1.33e-05,0.663,-8.578,0.0715,116.473,0.666,0,4,48,0
74937,Take Me Away,['Judge'],183600,1/1/89,1989,2.88e-05,0.305,0.741,0.0112,0.46,-11.703,0.0518,122.73,0.522,1,0,28,0
68112,Where I Go,['Natalie Merchant'],240427,1995,1995,0.839,0.826,0.299,0.0232,0.105,-14.101,0.0343,123.147,0.694,1,11,34,0
140690,Cherry Bomb,['Joan Jett & The Blackhearts'],155747,10/1/84,1984,0.225,0.533,0.926,4.8e-05,0.0572,-6.139,0.0525,128.51,0.401,1,11,37,0
105909,Until The End,['Breaking Benjamin'],252800,1/1/06,2006,0.00021,0.298,0.927,0.0,0.296,-4.396,0.0995,133.997,0.389,0,10,56,0
154867,I Won't Dance,['Oscar Peterson'],186281,3/8/54,1954,0.994,0.671,0.13,0.948,0.107,-19.689,0.0463,91.027,0.606,1,0,3,0
74714,倩女幽魂,['Leslie Cheung'],218200,1/1/87,1987,0.276,0.716,0.404,0.0159,0.166,-13.99,0.0311,117.823,0.367,0,2,34,0
168456,Against The World,['Vivek Maddala'],36440,11/1/06,2006,0.988,0.417,0.0667,0.786,0.128,-25.841,0.0407,133.094,0.0536,0,2,44,0
89472,I'll Get By (As Long As I Have You) (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",187373,1937,1937,0.86,0.725,0.294,0.0761,0.127,-10.06,0.041,117.937,0.557,1,5,4,0
19258,Ladies of the Road,['King Crimson'],334301,1971,1971,0.0141,0.581,0.211,0.00632,0.0789,-17.882,0.0362,131.641,0.33,1,0,32,0
151346,This Is The New Shit,['Marilyn Manson'],260093,1/1/04,2004,0.000883,0.564,0.873,0.00505,0.111,-6.102,0.0997,178.1,0.616,1,2,46,1
25999,Port Au Prince,['Martin Denny'],129333,1/1/58,1958,0.598,0.465,0.473,0.744,0.167,-13.938,0.0438,139.073,0.37,1,7,8,0
139847,Blitzkrieg Bop - Mono,['Ramones'],131840,4/23/76,1976,5.12e-05,0.388,0.792,0.015,0.297,-0.96,0.139,176.448,0.821,0,4,44,0
107741,Dios Te Salve - Remasterizado,"['Francisco Canaro', 'Charlo']",210507,12/5/31,1931,0.981,0.597,0.301,0.181,0.834,-10.217,0.0679,109.315,0.734,0,8,0,0
39223,Jessie's Girl (Glee Cast Version),['Glee Cast'],194467,9/14/10,2010,0.0144,0.736,0.843,0.0,0.0952,-5.654,0.0511,131.049,0.693,1,1,53,0
61823,Acá Entre Nos,['Banda El Recodo'],187080,1/1/06,2006,0.78,0.561,0.404,0.0,0.147,-5.12,0.0326,89.987,0.844,1,3,39,0
84677,Still of the Night - 2018 Remaster,['Whitesnake'],397768,4/7/87,1987,0.00235,0.334,0.854,0.00114,0.158,-7.531,0.0494,100.175,0.284,0,4,58,0
90280,The Old Cross Road,['Bill Monroe & His Blue Grass Boys'],160467,1945,1945,0.895,0.6,0.195,1.39e-06,0.312,-15.595,0.0321,83.773,0.47,1,7,6,0
80559,"Polonaise No. 6 in A-Flat Major, Op. 53","['Frédéric Chopin', 'Arthur Rubinstein']",426760,1946,1946,0.972,0.394,0.263,0.848,0.0912,-17.618,0.0291,92.381,0.226,1,8,17,0
64940,Mimosa - Remastered,['Herbie Hancock'],606560,8/30/63,1963,0.913,0.654,0.357,0.932,0.106,-16.289,0.0372,99.106,0.569,0,0,14,0
162725,"Le sacre du printemps: Part 1 ""Adoration of the Earth"", Introduction","['Igor Stravinsky', 'Columbia Symphony Orchestra']",178320,1948,1948,0.891,0.161,0.0278,0.759,0.0967,-32.298,0.0424,101.798,0.035,1,1,0,0
139702,Future Legend - 2016 Remaster,['David Bowie'],60453,5/24/74,1974,0.687,0.265,0.378,0.0,0.657,-18.603,0.0571,121.878,0.529,1,7,36,0
101079,Blue Monk,"['Art Blakey & The Jazz Messengers', 'Thelonious Monk']",469013,1958,1958,0.731,0.599,0.183,0.572,0.499,-14.362,0.0482,72.903,0.283,1,3,31,0
63187,Fragkosiriani,['Markos Vamvakaris'],189387,1/1/30,1930,0.85,0.609,0.479,0.0394,0.0934,-10.541,0.05,162.862,0.834,1,1,0,0
38105,Dirty,['Korn'],470560,11/9/99,1999,0.000603,0.318,0.646,0.18,0.155,-7.761,0.226,130.29,0.229,1,2,41,0
46163,Whole,['Flaw'],232160,10/30/01,2001,0.00488,0.412,0.817,0.0,0.0939,-6.649,0.271,172.677,0.525,0,4,40,0
160312,Hearing Damage,['Thom Yorke'],303360,10/18/09,2009,0.0477,0.627,0.86,0.851,0.109,-6.321,0.03,116.019,0.144,1,1,54,0
159750,Eso Duele,['Intocable'],196213,1/1/03,2003,0.226,0.475,0.59,0.0,0.0596,-8.337,0.105,165.246,0.798,0,0,55,0
132966,Bury Me in Smoke,['DOWN'],424000,8/29/95,1995,0.0134,0.349,0.925,0.339,0.0783,-6.934,0.104,142.237,0.367,1,4,47,0
68998,This Time Around,['Randy Rogers Band'],273813,8/24/04,2004,0.00306,0.407,0.884,2.31e-05,0.109,-4.576,0.0526,138.062,0.367,1,9,36,0
127753,Pore Jud Is Daid - Alternate Take / Complete Version,"['Alfred Drake', 'Howard Da Silva']",228880,12/2/43,1943,0.817,0.474,0.216,0.0,0.171,-13.012,0.0828,139.528,0.386,1,4,2,0
141043,I Don't Want to Lose You,['REO Speedwagon'],187467,1988,1988,0.159,0.676,0.783,0.00377,0.123,-7.954,0.0259,121.847,0.797,1,5,38,0
142505,Set It Off,['Audioslave'],263200,11/17/02,2002,0.00162,0.306,0.725,1.04e-05,0.371,-5.199,0.0476,173.627,0.664,0,11,49,1
80046,Where or When - 78rpm Version,['Peggy Lee'],200933,1941,1941,0.984,0.478,0.0274,0.00387,0.0962,-21.013,0.0342,79.722,0.111,0,9,24,0
21055,(There's) Always Something There to Remind Me,['Dionne Warwick'],179507,1989,1989,0.737,0.68,0.328,0.0,0.581,-13.69,0.0673,84.04,0.821,1,5,37,0
157668,Tum Itna Jo Muskura Rahe Ho,['Jagjit Singh'],321311,8/17/82,1982,0.352,0.374,0.331,1.46e-05,0.178,-12.652,0.0322,171.381,0.594,1,4,35,0
124371,Ángel De Amor,['Maná'],295573,8/19/02,2002,0.0133,0.649,0.942,8.38e-05,0.124,-2.947,0.0303,122.272,0.796,0,6,50,0
7574,Daddy Doesn't Pray Anymore,['Chris Stapleton'],249707,5/4/15,2015,0.808,0.499,0.0513,1.48e-06,0.0754,-17.501,0.034,131.93,0.318,1,4,55,0
