id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
57800,Kisses Sweeter Than Wine,"['Peter, Paul and Mary']",184867,1966,1966,0.934,0.639,0.122,0.00144,0.161,-20.57,0.0379,113.942,0.534,0,2,17,0
23066,Swing Tree,['Discovery'],158133,7/6/09,2009,0.0417,0.679,0.77,0.0527,0.124,-7.673,0.111,184.047,0.843,1,5,45,0
75458,Sly,['Massive Attack'],324640,9/26/94,1994,0.0264,0.609,0.305,0.623,0.366,-15.148,0.0278,90.042,0.326,0,11,44,0
145382,Ohio,['Jimmy Dorsey & His Orchestra'],109377,12/12/44,1944,0.977,0.493,0.705,0.805,0.886,-10.323,0.331,121.348,0.882,1,4,0,0
892,Stampin',['Candy Johnson'],175787,11/15/48,1948,0.941,0.582,0.46,0.95,0.0811,-13.233,0.0586,129.684,0.845,1,1,0,0
63615,"Concerto en Re (pour orchestre a cordes) ""Basle Concerto"": II. Arioso - Andantino",['Igor Stravinsky'],154280,1950,1950,0.901,0.27,0.185,0.74,0.163,-15.139,0.0401,134.337,0.301,1,10,0,0
7418,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003","['Kristin Chenoweth', 'Idina Menzel']",306893,1/1/13,2013,0.946,0.278,0.137,0.0,0.109,-14.072,0.0401,85.063,0.241,1,1,52,0
168859,Se Va Muriendo Mi Alma,['Conjunto Atardecer'],207507,4/6/10,2010,0.219,0.664,0.822,0.000479,0.248,-2.909,0.0554,109.566,0.756,1,7,49,0
48558,Lonely Town,['John Reardon'],197867,1949,1949,0.971,0.33,0.238,0.0409,0.132,-14.55,0.0313,88.877,0.156,0,11,1,0
40041,Freaky,['Tory Lanez'],173926,3/15/19,2019,0.00202,0.966,0.563,0.0,0.105,-5.764,0.0618,104.991,0.363,1,8,66,1
166728,Hide Your Heart,['KISS'],264133,1/1/89,1989,0.306,0.572,0.846,1.31e-05,0.169,-10.081,0.0617,122.384,0.596,0,11,39,0
109773,Goodbye - 2nd Take,['Wynton Kelly'],165200,7/28/51,1951,0.972,0.477,0.0912,0.874,0.235,-16.069,0.0332,106.914,0.107,0,0,5,0
116883,Carmen : Acte II - Nous avons en tête une affaire (Quintette),"['Orchestre Piero Coppola', 'Henriette Lebard', 'Albert Cornellier', 'Lucy Perelli', 'Marinette Fenoyer', 'Piero Coppola', 'Paul Payen']",279867,1927,1927,0.991,0.485,0.166,0.000136,0.487,-18.13,0.18,136.068,0.284,1,8,0,0
49957,I'm So Lonesome I Could Cry,['Dean Martin'],157600,1/14/63,1963,0.835,0.211,0.308,0.000607,0.196,-11.091,0.0285,84.078,0.171,1,5,15,0
65396,Serenade to a Cuckoo - 2001 Remaster,['Jethro Tull'],367667,10/25/68,1968,0.764,0.539,0.341,0.00321,0.103,-13.825,0.0499,115.2,0.618,0,2,22,0
142742,Bad Things,['Jace Everett'],164440,11/22/05,2005,0.0446,0.591,0.864,0.00571,0.279,-4.706,0.0399,131.006,0.728,0,4,48,0
49515,High Priced Woman - Single Version,['John Lee Hooker'],164467,1/1/59,1959,0.859,0.655,0.404,0.00415,0.317,-13.651,0.054,142.216,0.537,0,0,14,0
54164,The Birth of the Twins and Padmé's Destiny,"['John Williams', 'London Symphony Orchestra']",219693,5/3/05,2005,0.925,0.0604,0.147,0.783,0.0744,-18.954,0.0378,65.247,0.0364,1,4,44,0
62251,Solitude Is Bliss,['Tame Impala'],235867,5/21/10,2010,0.00811,0.588,0.849,0.000161,0.131,-5.027,0.0596,104.012,0.629,0,4,56,0
139777,(Love Me Like Music) I'll Be Your Song,['Heart'],200627,1975,1975,0.339,0.507,0.356,0.0,0.18,-14.24,0.0306,134.248,0.472,1,0,34,0
92425,Your Sweet Love,['Lee Hazlewood'],245920,9/17/66,1966,0.821,0.249,0.217,0.105,0.133,-14.875,0.0307,100.044,0.113,1,5,46,0
131060,Like a Sad Song,['John Denver'],222267,8/1/76,1976,0.945,0.387,0.0287,1.58e-05,0.139,-18.887,0.0389,70.639,0.162,1,7,40,0
99531,Chalo Chalo Ri Sakhi,"['Rajkumari', 'Suraiya']",171987,1/1/42,1942,0.99,0.623,0.328,0.642,0.0739,-10.428,0.0596,123.064,0.685,1,10,0,0
65776,Peace,['Malo'],560627,1972-01,1972,0.0422,0.295,0.709,0.0599,0.149,-10.952,0.164,155.374,0.0848,1,2,21,0
56170,"Punch and the Child, Op. 49: Scene IX: Epilogue","['Richard Arnell', 'Sir Thomas Beecham', 'Royal Philharmonic Orchestra']",127840,1949,1949,0.904,0.135,0.0331,0.937,0.125,-26.466,0.0369,79.827,0.0365,1,2,0,0
127976,Fado Eugénia Câmara,['AmáΙia Rodrigues'],178987,1/1/45,1945,0.993,0.406,0.265,0.0176,0.164,-8.335,0.0324,79.499,0.233,1,5,1,0
110155,Grey December - Remastered 2004,['Chet Baker'],221547,1/1/55,1955,0.96,0.405,0.0696,0.167,0.15,-17.154,0.0352,139.736,0.168,0,4,17,0
102602,Dancing Days - 2012 Remaster,['Led Zeppelin'],223465,3/28/73,1973,0.174,0.556,0.855,0.00381,0.261,-6.901,0.0403,117.248,0.721,1,0,45,0
39210,Throw It In The Bag - Remix,"['Fabolous', 'Drake', 'The Dream']",247667,2/21/10,2010,0.307,0.519,0.852,0.0,0.13,-6.696,0.25,113.619,0.551,0,1,45,1
87551,Money Longer,['Lil Uzi Vert'],198944,5/27/16,2016,0.0541,0.795,0.568,0.0,0.108,-7.817,0.142,136.173,0.478,0,5,76,1
134181,Well Enough Alone,['Chevelle'],258893,4/3/07,2007,0.00024,0.484,0.879,8.96e-05,0.328,-4.397,0.0767,121.989,0.286,1,2,51,0
84137,Red Barchetta,['Rush'],370427,2/12/81,1981,0.0174,0.528,0.921,0.000186,0.0472,-7.64,0.0524,144.368,0.298,1,2,53,0
6164,The System,['South Park Mexican'],290733,11/6/01,2001,0.00774,0.664,0.533,0.0,0.21,-5.958,0.0774,79.975,0.376,1,0,41,1
99617,The Sound of Music (1959): My Favorite Things - Voice,"['Richard Rodgers', 'Frederick Dvonch', 'Mary Martin', 'Patricia Neway', 'Lauri Peters']",165933,1943,1943,0.937,0.596,0.229,3.43e-05,0.116,-13.682,0.0599,94.749,0.619,0,5,0,0
152815,Status (feat. Lil Uzi Vert),"['NAV', 'Lil Uzi Vert']",174367,5/8/20,2020,0.0406,0.951,0.72,0.0,0.0998,-4.467,0.302,134.033,0.687,1,6,68,1
127007,Vecina mea de vis-a-vis,"['Eugen Mirea', 'Jean Moscopol']",192235,1/1/35,1935,0.982,0.667,0.47,0.0,0.531,-12.021,0.049,125.218,0.876,1,3,0,0
14226,Lovely Head,['Goldfrapp'],229827,9/10/00,2000,0.682,0.481,0.413,0.939,0.149,-9.863,0.0278,109.001,0.053,0,5,50,0
46770,Dance Of The Manatee,['Fair To Midland'],250707,1/1/07,2007,0.00141,0.475,0.891,0.0,0.0908,-5.042,0.0541,107.026,0.645,0,5,41,0
15477,El Bueno y el Malo,['Colmillo Norteño'],176547,5/21/13,2013,0.551,0.806,0.678,1.42e-05,0.243,-5.156,0.0316,119.98,0.971,1,5,57,0
27254,This Christmas,['Donny Hathaway'],231173,1971,1971,0.292,0.634,0.645,0.0,0.246,-9.2,0.0376,93.05,0.677,1,5,28,0
1244,Prologue,"[""Original Broadway Cast Of 'Flahooley""]",35227,1/1/51,1951,0.506,0.519,0.475,0.071,0.103,-9.553,0.107,105.639,0.615,0,7,0,0
91234,Guitarras Lloren Guitarras,['Cuco Sánchez'],159773,1954,1954,0.946,0.535,0.00583,5.66e-05,0.122,-27.436,0.0512,109.547,0.37,1,7,14,0
115086,I'm Your Boogie Man,['KC & The Sunshine Band'],242133,10/26/04,2004,0.0144,0.753,0.753,4.43e-05,0.0711,-13.023,0.0436,113.068,0.913,0,5,52,0
18903,Getting Better - Take 1 / Instrumental And Speech At The End,['The Beatles'],139200,5/26/67,1967,0.412,0.718,0.487,0.048,0.306,-9.718,0.0839,127.533,0.382,1,0,27,0
113382,Unloveable - 2011 Remaster,['The Smiths'],236667,1987,1987,0.057,0.626,0.518,0.0378,0.0794,-7.634,0.0225,97.212,0.555,1,2,48,0
45747,Se bastasse una canzone,"['Eros Ramazzotti', 'Luca Bignardi']",323867,10/22/97,1997,0.206,0.489,0.56,3.19e-06,0.193,-7.386,0.0291,172.186,0.238,1,0,57,0
23425,Le Cygne,"['Camille Saint-Saëns', 'Stéphane Tétreault', 'Fabien Gabel', 'Orchestre Symphonique De Québec']",214987,9/25/12,2012,0.983,0.116,0.059,0.913,0.152,-26.632,0.0446,94.137,0.0393,1,7,56,0
38334,Morning Bell/Amnesiac,['Radiohead'],194267,3/12/01,2001,0.712,0.325,0.421,0.0495,0.0956,-6.23,0.0324,62.239,0.186,1,2,45,0
22088,Enemy,['Days Of The New'],311760,1/1/99,1999,0.164,0.677,0.772,0.155,0.151,-7.37,0.03,117.161,0.691,0,11,40,0
32723,Crying Blues,['Lowell Fulson'],153507,1945,1945,0.978,0.623,0.44,0.0332,0.155,-6.104,0.044,97.755,0.519,1,0,2,0
150591,Born to Die,['Choking Victim'],207907,1996,1996,0.237,0.361,0.941,1.28e-06,0.254,-6.666,0.151,94.411,0.422,1,9,41,0
142109,I Belong To You,['Lenny Kravitz'],257733,5/12/98,1998,0.000447,0.69,0.664,0.0343,0.073,-7.715,0.0542,87.286,0.63,0,5,48,0
149215,"""40"" - Remastered 2008",['U2'],157667,2/28/83,1983,0.185,0.371,0.545,0.582,0.183,-9.315,0.0307,150.316,0.31,1,8,37,0
146509,Riot Prevention - Live,['Duke Ellington'],66960,1956,1956,0.952,0.158,0.879,0.00165,0.975,-11.648,0.135,174.533,0.0355,0,4,15,0
117423,Les Trois Gendarmes,['Mireille'],124200,1933,1933,0.985,0.735,0.116,0.0,0.126,-15.51,0.129,117.107,0.796,1,5,0,0
7756,sorry,['chief.'],77922,12/8/17,2017,0.752,0.548,0.302,0.893,0.314,-12.869,0.12,127.159,0.546,1,10,65,0
143793,I Want to Write You a Song,['One Direction'],179013,11/13/15,2015,0.779,0.714,0.443,0.000109,0.144,-7.638,0.0256,106.038,0.463,1,5,65,0
55014,North,['Sleeping At Last'],259376,7/8/14,2014,0.866,0.367,0.139,0.0,0.111,-12.903,0.0465,85.695,0.323,1,7,53,0
167290,Basketball,['Kurtis Blow'],386040,1/1/94,1994,0.0209,0.875,0.508,0.00261,0.227,-12.308,0.0832,104.361,0.82,1,7,41,0
67043,"Operator - 12"" Mix",['Midnight Star'],464333,1984,1984,0.059,0.827,0.812,9.5e-05,0.0837,-9.145,0.0423,119.695,0.759,0,11,21,0
97567,Natural,['Imagine Dragons'],189467,11/9/18,2018,0.217,0.704,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22,1,2,82,0
80848,The Little White Duck,['Burl Ives'],148283,1949,1949,0.873,0.654,0.136,0.0,0.0606,-13.205,0.051,125.463,0.803,1,2,31,0
32507,Часть 97.2 - По ком звонит колокол,['Эрнест Хемингуэй'],104200,1940,1940,0.483,0.694,0.0951,0.0,0.601,-18.813,0.956,101.372,0.782,1,7,0,1
116041,Give Me Back My Hometown,['Eric Church'],252493,1/1/14,2014,0.506,0.621,0.676,0.0675,0.0825,-7.808,0.0303,104.008,0.482,1,1,60,0
164660,Greenwich Village Folk Song Salesman,"['Nancy Sinatra', 'Lee Hazlewood']",166160,1/1/68,1968,0.505,0.627,0.841,1.71e-06,0.113,-3.653,0.0474,113.487,0.883,1,9,32,0
67405,The Preacher,['Testament'],218533,4/26/88,1988,0.000112,0.305,0.833,0.0231,0.095,-10.005,0.0497,96.581,0.594,1,5,31,0
13759,Doin' Time,['Sublime'],252373,7/30/96,1996,0.0194,0.717,0.689,3.41e-06,0.133,-6.783,0.0649,80.933,0.511,1,7,37,0
11432,Try Again,['Big Star'],212267,1972,1972,0.629,0.463,0.231,0.000499,0.076,-11.451,0.0271,133.46,0.117,1,7,25,0
91677,Rudolph The Red-Nosed Reindeer,['Dean Martin'],135760,1/1/59,1959,0.919,0.478,0.201,0.0,0.0854,-16.768,0.0332,136.471,0.857,1,7,40,0
145773,"Sonata for Violin and Piano in G Minor, Op. 1: III. Presto","['Karen Khachaturian', 'Jascha Heifetz']",317920,1948,1948,0.945,0.437,0.265,0.284,0.0911,-15.669,0.0474,140.505,0.248,1,11,0,0
63289,Gato Cabeçudo,['Jararaca E Ratinho'],160923,1/1/40,1940,0.982,0.585,0.503,0.0402,0.125,-11.708,0.054,152.552,0.96,1,1,0,0
146980,Lucila - Lucille (Remasterizado),['Los Teen Tops'],173800,1960,1960,0.701,0.397,0.963,0.00122,0.392,-7.589,0.0548,154.114,0.602,1,0,27,0
151509,The Summer Wind,['Madeleine Peyroux'],235373,9/12/06,2006,0.889,0.672,0.221,0.412,0.116,-15.009,0.0342,98.969,0.235,0,10,47,0
1839,Clementine,"['Ella Fitzgerald', 'Duke Ellington']",160133,1/1/57,1957,0.71,0.533,0.291,0.0,0.173,-11.732,0.0428,88.097,0.685,0,9,15,0
35027,Dolphin's Smile,['The Byrds'],120067,1/15/68,1968,0.393,0.482,0.53,0.000412,0.378,-12.63,0.0312,94.476,0.369,1,9,23,0
33809,Hawaiian Paradise,['Bing Crosby'],159813,1/1/56,1956,0.987,0.414,0.067,0.787,0.113,-17.152,0.0297,79.251,0.32,1,10,6,0
97219,Blame (feat. John Newman),"['Calvin Harris', 'John Newman']",212960,10/31/14,2014,0.0287,0.414,0.857,0.00574,0.343,-4.078,0.0808,128.024,0.348,0,0,74,0
70610,Kritagya,['Elise Ryen'],168250,2/21/20,2020,0.936,0.164,0.00569,0.934,0.0954,-35.348,0.0445,73.934,0.163,1,9,67,0
75094,He Was a Friend of Mine - Studio Outtake - 1961,['Bob Dylan'],241800,3/26/91,1991,0.834,0.564,0.254,0.122,0.144,-11.399,0.03,128.826,0.449,1,2,32,0
42124,Con Mi Corazón Te Espero,['Javier Solís'],171733,1961,1961,0.867,0.551,0.268,4.55e-06,0.151,-12.06,0.0377,108.55,0.637,1,1,6,0
59827,No Wonder They Sing,['Philip Aaberg'],288267,6/16/86,1986,0.987,0.308,0.0243,0.847,0.0793,-25.385,0.0935,79.48,0.187,0,4,23,0
37125,Beheaded,['The Offspring'],172040,6/15/89,1989,0.00356,0.325,0.87,0.00391,0.175,-6.979,0.0533,148.177,0.576,0,9,34,0
139250,Henry The Great,['Jackie Mittoo'],199720,1970,1970,0.869,0.933,0.48,0.893,0.136,-12.986,0.134,101.951,0.675,1,2,31,0
45117,Let The Teardrops Fall,['Patsy Cline'],159000,9/30/91,1991,0.638,0.628,0.597,0.0,0.347,-9.672,0.0314,123.276,0.847,1,7,33,0
98675,Golondrinas - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",186000,1/10/34,1934,0.975,0.725,0.167,0.179,0.155,-13.85,0.0657,118.642,0.678,1,4,0,0
31489,No Come Down,['Run The Jewels'],208333,6/26/13,2013,0.01,0.76,0.821,0.000442,0.456,-6.684,0.0967,120.01,0.352,1,2,49,1
20568,Demonomania,['Misfits'],45093,1/1/84,1984,0.00454,0.447,0.859,0.0,0.127,-13.431,0.043,99.831,0.607,1,6,29,1
34750,I Can't Stand It,['The Chambers Brothers'],162667,1966,1966,0.528,0.633,0.736,0.0,0.137,-9.798,0.0519,125.15,0.736,1,10,15,0
1868,Do Your Duty,"['Billie Holiday', 'Sy Oliver & His Orchestra']",196693,1/1/58,1958,0.903,0.598,0.253,0.0,0.317,-11.001,0.0541,113.727,0.367,0,7,13,0
105505,Stir It Up,['Bob Marley & The Wailers'],330760,1/1/02,2002,0.642,0.751,0.463,0.208,0.0314,-10.96,0.104,150.191,0.926,1,9,59,0
118630,Main Albela Jawan Hoon Rangila,['Mohammed Rafi'],209773,12/1/45,1945,0.713,0.646,0.583,0.0,0.555,-12.873,0.0607,123.044,0.844,0,2,0,0
103904,The Ultimate Sin,['Ozzy Osbourne'],223693,2/22/86,1986,0.000639,0.564,0.91,0.00633,0.0679,-6.472,0.0467,119.33,0.684,0,1,47,0
61898,Achilles Last Stand - 2007 Remaster,['Led Zeppelin'],630880,2007,2007,0.0211,0.329,0.867,0.00856,0.134,-8.789,0.0506,145.81,0.315,1,2,45,0
87999,Maniac,['Conan Gray'],185773,3/20/20,2020,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,0.493,1,8,83,0
27590,Don't Go Near The Water,['Johnny Cash'],170560,4/5/74,1974,0.87,0.649,0.415,0.0,0.25,-9.171,0.0323,97.136,0.719,1,10,23,0
24587,Roma sei sempre tu,['Claudio Villa'],162795,11/13/42,1942,0.985,0.61,0.337,0.000853,0.166,-11.264,0.0706,133.705,0.788,0,9,0,0
25068,Yaaro mujhe muaaf rakho main nashay main hoon,['Salim Raza'],186671,1/1/49,1949,0.94,0.51,0.497,0.0192,0.2,-8.643,0.0345,97.877,0.843,1,3,0,0
6487,Chocolate,['Snow Patrol'],181773,1/1/04,2004,0.000542,0.575,0.813,0.0032,0.131,-4.34,0.0318,118.161,0.422,1,2,54,0
31068,Que Calor,['Supermerk2'],244653,6/13/09,2009,0.197,0.83,0.868,1.29e-06,0.159,-3.78,0.0585,87.422,0.898,1,7,42,0
14368,19-2000 - Soulchild Remix,['Gorillaz'],209387,2/1/02,2002,0.194,0.672,0.896,0.0,0.299,-3.986,0.0526,102.045,0.895,1,0,39,0
125687,Failure,['Breaking Benjamin'],214853,6/23/15,2015,2.99e-05,0.462,0.89,0.00909,0.0685,-4.853,0.0382,155.008,0.383,1,1,61,0
73856,Maureen,['Eddie Money'],214853,1978,1978,0.00694,0.563,0.545,1e-05,0.309,-11.417,0.0396,140.605,0.359,1,9,19,0
20816,Miner's Prayer,['Dwight Yoakam'],145040,1986,1986,0.665,0.612,0.336,1.05e-06,0.382,-12.697,0.0318,107.418,0.759,1,7,27,0
51507,Louisiana Rain,['Tom Petty and the Heartbreakers'],352413,10/19/79,1979,0.218,0.429,0.551,2.18e-06,0.312,-6.638,0.0372,111.513,0.365,1,7,23,0
167183,Liar,['The Cranberries'],141587,3/1/93,1993,0.0078,0.633,0.633,0.00168,0.169,-9.331,0.03,113.889,0.732,0,9,42,0
72917,I've Gotta Be Me,['Paul Anka'],185320,1/24/69,1969,0.69,0.424,0.471,0.0,0.139,-7.539,0.0342,96.108,0.542,1,2,16,0
107074,Bounce Out With That,['YBN Nahmir'],99108,9/7/18,2018,0.0476,0.864,0.664,0.0,0.0863,-7.315,0.104,94.932,0.381,1,8,72,1
147524,Like a Rolling Stone,['The Rascals'],367733,1966,1966,0.00187,0.486,0.356,0.0,0.0865,-14.609,0.0293,96.116,0.615,1,0,24,0
50263,I Wanna Be Free - Fast Version; 2006 Remaster,['The Monkees'],165067,10/10/66,1966,0.379,0.578,0.665,0.0,0.0777,-8.149,0.0288,112.363,0.874,1,9,14,0
36364,Moja Bhari Moja,['Rupa'],496216,1/1/82,1982,0.165,0.553,0.748,0.000709,0.22,-9.715,0.0651,131.597,0.745,0,11,31,0
71972,"Symphony No. 3 in D Minor, Part II: VI. Langsam, Ruhevoll. Empfunden","['Gustav Mahler', 'Leonard Bernstein', 'New York Philharmonic']",1509187,1960,1960,0.856,0.0945,0.133,0.87,0.332,-18.51,0.0397,86.462,0.0331,1,2,13,0
55476,Para Ti Papá,['Ulices Chaidez'],254251,6/15/18,2018,0.679,0.642,0.501,0.0,0.0984,-6.402,0.0291,145.186,0.707,1,5,61,0
112498,Chase,['Giorgio Moroder'],506160,1/1/78,1978,0.00152,0.641,0.648,0.87,0.0645,-13.379,0.0298,125.368,0.965,0,7,52,0
57406,High Geared Daddy,['Webb Pierce'],160047,1/1/62,1962,0.866,0.591,0.32,0.000148,0.19,-15.794,0.0343,89.233,0.835,1,4,8,0
152186,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Ray Dalton']",258432,10/10/12,2012,0.027,0.634,0.927,0.0,0.0986,-4.468,0.0838,146.094,0.88,1,2,62,0
23557,Take it On Back,['Chase Bryant'],246613,9/23/14,2014,0.0129,0.558,0.814,0.0,0.0666,-5.378,0.0645,157.959,0.672,1,2,50,0
97169,Wasted,"['Tiësto', 'Matthew Koma']",190014,6/13/14,2014,0.00149,0.638,0.816,0.00115,0.195,-5.503,0.0308,112.014,0.386,1,2,65,0
84302,Balls to the Wall,['Accept'],342600,1983,1983,0.00392,0.544,0.739,0.000143,0.168,-7.383,0.0517,118.287,0.328,1,9,60,0
118539,Jala Patang To Is Mein Qasoor,['Khursheed Bano'],195027,12/31/44,1944,0.992,0.414,0.101,0.851,0.115,-22.075,0.0439,67.942,0.264,1,4,0,0
17841,I Can't Believe That You're In Love With Me,"['Lee Konitz', 'Gerry Mulligan Quartet']",189027,1/1/57,1957,0.798,0.738,0.229,0.0446,0.348,-12.366,0.251,105.155,0.79,1,8,14,0
23428,Girls Just Want to Have Fun,['STRFKR'],187853,1/10/12,2012,0.035,0.757,0.701,0.00228,0.32,-6.054,0.0414,120.005,0.739,1,6,47,0
83590,New York State of Mind,['Billy Joel'],362400,5/19/76,1976,0.495,0.506,0.373,3.72e-05,0.324,-9.473,0.0347,121.268,0.195,1,0,61,0
128670,Overture,"['Giuseppe Verdi', 'Arturo Toscanini']",427747,1952,1952,0.902,0.206,0.315,0.813,0.0977,-10.456,0.0406,80.362,0.236,0,4,0,0
167890,Fear,['Disturbed'],225733,2/25/00,2000,0.00122,0.523,0.99,0.0,0.0719,-3.091,0.134,184.011,0.69,1,8,44,1
85937,Trashin' The Camp,"[""Rosie O'Donnell"", 'Phil Collins', 'Cast - Tarzan']",135467,5/18/99,1999,0.167,0.751,0.719,0.0461,0.38,-8.19,0.144,97.063,0.568,1,6,61,0
133719,El Chuma,['Grupo Laberinto'],145496,4/5/02,2002,0.759,0.767,0.468,5.39e-06,0.0528,-7.066,0.0715,104.041,0.97,1,11,48,0
64954,The Bells of St. Mary,['Bob B. Soxx & The Blue Jeans'],175360,1963,1963,0.538,0.253,0.78,3.5e-06,0.454,-7.607,0.0452,146.453,0.36,1,7,16,0
22351,"Dancing With Myself - Live On VH1 Storytellers, New York City, New York/2001",['Billy Idol'],298573,2002,2002,0.00549,0.454,0.96,0.0,0.633,-5.357,0.072,178.963,0.724,1,9,41,0
31829,Fumes,"['EDEN', 'gnash']",214632,8/19/16,2016,0.161,0.388,0.836,0.0,0.936,-3.269,0.231,76.305,0.353,1,7,59,0
31912,Smoke Clears,['Andy Grammer'],177925,12/1/17,2017,0.413,0.595,0.81,0.0,0.111,-3.665,0.0465,99.947,0.482,1,7,59,0
164440,Swept For You Baby,['Smokey Robinson & The Miracles'],177027,11/16/66,1966,0.374,0.453,0.378,0.0,0.374,-10.877,0.032,88.417,0.508,1,2,21,0
5079,Softly as I Leave You - Mono; Single Version,['Matt Monro'],204040,1990,1990,0.917,0.156,0.103,0.00011,0.0623,-17.204,0.0346,74.262,0.14,1,0,31,0
144701,Pios Ide Thavmata,['Serafim Gerotheodorou'],186107,1/1/30,1930,0.938,0.259,0.46,0.225,0.351,-11.081,0.0392,89.194,0.456,0,8,0,0
144642,I Stellitsa,['Roza Eskenazi'],202523,1/1/30,1930,0.943,0.484,0.411,0.0902,0.357,-14.296,0.0425,156.331,0.956,1,7,0,0
114168,Hand in My Pocket,['Alanis Morissette'],221707,6/9/95,1995,0.0644,0.656,0.588,0.0016,0.0966,-9.836,0.0247,92.277,0.707,1,0,46,0
14790,Code Monkey,['Jonathan Coulton'],189280,1/1/06,2006,0.172,0.583,0.619,0.0,0.0951,-6.827,0.0443,159.973,0.804,1,4,46,0
3557,You'd Be So Nice To Come Home To,['Jim Hall'],425547,1975,1975,0.853,0.497,0.382,0.534,0.0955,-17.457,0.0337,111.309,0.738,0,7,33,0
67047,Bad Girl Pt. 2,['Lee Moses'],183000,1984,1984,0.00565,0.403,0.874,0.00931,0.264,-8.728,0.192,109.48,0.573,1,5,23,0
165556,Doesn't Anything Last - Early Demo; 2004 Remaster,['Fleetwood Mac'],70747,2/4/77,1977,0.889,0.577,0.0614,0.0,0.0579,-17.118,0.0298,85.544,0.557,1,9,32,0
76906,Pans in the Kitchen,['Hopsin'],251307,10/27/09,2009,0.189,0.853,0.54,0.0,0.18,-6.116,0.195,95.475,0.481,0,6,42,1
24454,何必相逢,['Ying Yin Wu'],162173,2/1/40,1940,0.994,0.609,0.282,0.0114,0.134,-10.34,0.0269,80.645,0.542,1,11,2,0
130778,Rollin' With the Flow,['Charlie Rich'],160000,1973,1973,0.735,0.642,0.654,7.46e-06,0.081,-8.637,0.0259,94.758,0.754,1,2,36,0
29014,A World Without You,['Bad Boys Blue'],217720,8/24/88,1988,0.0901,0.597,0.832,0.0404,0.114,-11.634,0.0272,122.421,0.91,0,0,45,0
100321,West Side Story - Original Broadway Cast: Maria (Larry Kert) - Excerpt,"['Leonard Bernstein', 'The Jets', 'Larry Kert', 'Carol Lawrence', 'The Sharks', 'Max Goberman']",157240,1950,1950,0.953,0.194,0.112,0.0,0.246,-17.56,0.033,91.638,0.155,1,3,6,0
113417,Padam padam,['Édith Piaf'],197627,10/31/87,1987,0.78,0.385,0.283,0.0,0.0726,-8.013,0.0546,179.547,0.557,0,5,55,0
122595,Climbing,['Steve Tibbetts'],237333,4/1/84,1984,0.82,0.618,0.262,0.866,0.107,-24.976,0.141,180.913,0.0382,0,9,44,0
96820,The Suburbs,['Arcade Fire'],315200,2010,2010,0.0578,0.616,0.682,0.0241,0.342,-6.148,0.0265,117.78,0.528,0,6,69,0
49494,Cubano Chant,['Martin Denny'],151347,1/1/59,1959,0.493,0.448,0.826,0.000313,0.309,-10.145,0.448,173.586,0.846,0,11,7,0
108750,"6 Variations on an Original Theme in F Major, Op. 34: Variation IV","['Ludwig van Beethoven', 'Claudio Arrau']",105333,1941,1941,0.995,0.512,0.0473,0.491,0.158,-23.927,0.0564,136.337,0.359,1,3,0,0
140191,Just for You,['Peter Green'],276160,1/1/79,1979,0.468,0.697,0.217,0.0567,0.1,-23.775,0.0413,136.714,0.838,0,2,42,0
92010,Cheese Cake - Remastered 1999/Rudy Van Gelder Edition,['Dexter Gordon'],393747,1962,1962,0.535,0.523,0.681,0.0,0.122,-6.093,0.0364,111.231,0.814,0,5,37,0
151056,Upside Down,['A*Teens'],197387,1/1/01,2001,0.117,0.701,0.922,0.0126,0.321,-3.465,0.034,122.018,0.933,1,9,50,0
124479,Don't Push Me,"['50 Cent', 'Lloyd Banks', 'Eminem']",248893,2/6/03,2003,0.0486,0.719,0.791,0.0,0.0721,-3.011,0.245,85.603,0.713,1,1,49,1
125227,Red Nation,"['The Game', 'Lil Wayne']",229480,1/1/11,2011,0.0922,0.405,0.889,0.0,0.446,-3.303,0.317,82.918,0.338,1,2,60,1
7,Per aspera ad astra,['Carl Woitschach'],153967,1928,1928,0.988,0.555,0.421,0.836,0.105,-9.878,0.0474,123.31,0.857,1,1,0,0
89119,Wherever You Are (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",179560,1933,1933,0.923,0.484,0.106,0.0,0.61,-14.581,0.0331,151.214,0.583,0,7,10,0
118718,"Mazurkas, Op. 56: No. 3 in C Minor","['Frédéric Chopin', 'Arthur Rubinstein']",347173,1946,1946,0.995,0.306,0.0484,0.927,0.166,-24.689,0.0448,73.14,0.0875,0,0,3,0
64473,I Was Doing All Right,['Ella Fitzgerald'],208693,1/1/59,1959,0.743,0.499,0.292,1.01e-05,0.118,-13.825,0.0513,114.339,0.356,1,0,12,0
123274,Poor Georgie,['MC Lyte'],270093,1991,1991,0.0332,0.837,0.688,0.0,0.0999,-7.307,0.216,95.566,0.709,0,10,43,1
